date,open,close,high,low,volume
2024-11-07,410.9,403.8,410.9,402.0,7589295
2024-11-08,403.15,397.65,404.2,395.55,7536509
2024-11-11,398.15,392.55,400.9,391.8,12243693
2024-11-12,393.15,380.3,394.8,379.05,10549517
2024-11-13,384.0,381.35,387.6,379.35,20602407
2024-11-14,380.05,372.5,385.2,371.35,15086601
2024-11-18,380.0,366.7,380.0,362.65,16383636
2024-11-19,368.0,366.7,378.5,365.05,17055094
2024-11-21,363.7,356.15,364.35,354.8,21276150
2024-11-22,357.05,365.45,367.1,355.7,15949254
